Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Suitable Season
30.35,64.59,65.36,Loamy,Maize,5,8,28,28-28,"Kharif, Rabi, Summer"
23.84,40.24,61.13,Sandy,Wheat,12,3,5,14-35-14,Rabi
31.09,60.88,24.64,Sandy,Cotton,17,0,16,Urea,Kharif
27.49,58.98,48.37,Red,Wheat,11,8,31,17-17-17,Rabi
32.08,71.52,31.79,Black,Maize,24,0,27,DAP,"Kharif, Rabi, Summer"
26.85,59.85,50.57,Red,Maize,10,12,29,20-20,"Kharif, Rabi, Summer"
30.72,67.49,51.07,Red,Pulses,11,1,39,17-17-17,"Rabi, Kharif"
28.91,63.15,33.04,Red,Pulses,9,3,41,17-17-17,"Rabi, Kharif"
25.41,59.6,47.88,Loamy,Barley,25,0,22,17-17-17,"Rabi, Kharif, Zaid, Summer"
32.18,68.67,33.89,Red,Wheat,36,2,0,10-26-26,Rabi
26.93,61.89,55.88,Loamy,Wheat,8,11,13,20-20,Rabi
25.4,51.85,40.41,Clayey,Barley,17,0,20,10-26-26,"Rabi, Kharif, Zaid, Summer"
30.88,62.0,46.07,Red,Pulses,45,0,0,Urea,"Rabi, Kharif"
29.43,42.85,61.97,Clayey,Wheat,34,0,0,10-26-26,Rabi
23.2,42.49,28.19,Loamy,Cotton,11,0,38,28-28,Kharif
37.57,63.17,70.0,Loamy,Maize,20,0,19,20-20,"Kharif, Rabi, Summer"
24.57,61.8,37.23,Loamy,Wheat,11,0,14,20-20,Rabi
34.14,52.29,37.41,Red,Barley,44,0,0,Urea,"Rabi, Kharif, Zaid, Summer"
32.65,70.55,41.48,Clayey,Wheat,37,0,0,DAP,Rabi
32.43,58.32,61.02,Sandy,Wheat,36,1,0,14-35-14,Rabi
34.29,63.96,28.02,Loamy,Cotton,1,20,20,DAP,Kharif
24.2,55.48,57.9,Black,Barley,14,0,37,DAP,"Rabi, Kharif, Zaid, Summer"
21.97,48.06,43.61,Loamy,Cotton,27,0,17,Urea,Kharif
28.62,45.89,61.45,Sandy,Cotton,9,2,7,Urea,Kharif
23.55,54.07,32.68,Loamy,Pulses,16,2,17,Urea,"Rabi, Kharif"
30.29,53.7,25.09,Loamy,Wheat,4,4,26,DAP,Rabi
34.88,62.36,57.79,Clayey,Pulses,36,0,0,20-20,"Rabi, Kharif"
27.81,66.3,59.63,Clayey,Cotton,18,1,35,Urea,Kharif
26.02,65.02,48.03,Loamy,Barley,7,9,15,Urea,"Rabi, Kharif, Zaid, Summer"
39.86,74.47,42.82,Red,Barley,9,10,29,10-26-26,"Rabi, Kharif, Zaid, Summer"
34.01,55.99,29.3,Sandy,Wheat,24,0,24,28-28,Rabi
31.99,47.84,39.57,Black,Maize,40,2,1,17-17-17,"Kharif, Rabi, Summer"
39.59,72.27,42.36,Sandy,Wheat,43,0,0,DAP,Rabi
39.03,74.51,65.94,Loamy,Wheat,18,0,37,10-26-26,Rabi
39.83,65.33,33.3,Sandy,Cotton,9,0,10,10-26-26,Kharif
37.44,60.97,52.15,Red,Wheat,4,12,31,17-17-17,Rabi
27.33,52.91,29.81,Loamy,Maize,16,4,40,Urea,"Kharif, Rabi, Summer"
39.37,73.58,47.49,Sandy,Barley,44,0,4,14-35-14,"Rabi, Kharif, Zaid, Summer"
31.76,43.24,56.29,Clayey,Barley,10,4,18,20-20,"Rabi, Kharif, Zaid, Summer"
28.67,58.79,59.0,Sandy,Pulses,35,0,4,10-26-26,"Rabi, Kharif"
32.02,60.85,31.09,Black,Barley,33,4,1,28-28,"Rabi, Kharif, Zaid, Summer"
30.66,52.06,46.15,Black,Cotton,21,4,15,10-26-26,Kharif
25.6,45.0,55.92,Red,Cotton,10,0,17,28-28,Kharif
23.45,51.03,44.45,Black,Pulses,36,2,0,DAP,"Rabi, Kharif"
29.26,71.92,44.23,Clayey,Pulses,39,4,0,20-20,"Rabi, Kharif"
35.79,66.77,34.39,Loamy,Barley,9,0,14,14-35-14,"Rabi, Kharif, Zaid, Summer"
26.49,47.23,30.23,Red,Barley,17,1,15,DAP,"Rabi, Kharif, Zaid, Summer"
39.85,60.31,29.29,Sandy,Cotton,6,9,33,10-26-26,Kharif
27.87,61.38,57.51,Red,Pulses,13,16,13,10-26-26,"Rabi, Kharif"
32.58,58.58,34.16,Loamy,Maize,18,2,18,17-17-17,"Kharif, Rabi, Summer"
30.81,63.77,70.0,Red,Maize,18,2,39,20-20,"Kharif, Rabi, Summer"
28.58,56.91,45.99,Red,Barley,17,0,12,17-17-17,"Rabi, Kharif, Zaid, Summer"
30.9,68.25,36.56,Sandy,Wheat,5,3,29,Urea,Rabi
27.59,59.58,58.65,Sandy,Barley,13,7,34,DAP,"Rabi, Kharif, Zaid, Summer"
31.09,62.05,42.38,Red,Cotton,5,15,18,17-17-17,Kharif
26.9,52.19,33.57,Red,Cotton,31,0,0,17-17-17,Kharif
25.55,50.88,27.55,Loamy,Cotton,8,19,12,17-17-17,Kharif
28.24,51.23,42.62,Red,Cotton,19,0,38,DAP,Kharif
30.09,46.89,35.95,Loamy,Wheat,32,4,0,14-35-14,Rabi
39.33,59.27,40.62,Clayey,Wheat,17,0,43,10-26-26,Rabi
29.89,55.53,32.61,Loamy,Barley,17,0,14,20-20,"Rabi, Kharif, Zaid, Summer"
30.28,56.11,40.03,Sandy,Pulses,33,4,2,20-20,"Rabi, Kharif"
36.4,55.11,26.14,Red,Wheat,18,0,17,DAP,Rabi
27.38,53.83,55.09,Red,Maize,15,0,40,28-28,"Kharif, Rabi, Summer"
24.71,50.55,62.03,Red,Pulses,8,0,10,17-17-17,"Rabi, Kharif"
29.94,58.85,54.14,Sandy,Cotton,12,14,12,DAP,Kharif
29.48,59.59,66.35,Black,Pulses,26,3,20,10-26-26,"Rabi, Kharif"
28.55,67.66,35.99,Loamy,Pulses,12,3,39,20-20,"Rabi, Kharif"
31.06,58.49,40.24,Black,Cotton,6,15,19,DAP,Kharif
23.88,52.3,27.19,Black,Cotton,35,0,0,DAP,Kharif
27.68,57.8,70.0,Red,Wheat,4,11,27,14-35-14,Rabi
24.4,47.18,49.55,Loamy,Cotton,7,18,16,17-17-17,Kharif
31.8,56.53,35.42,Loamy,Barley,7,0,5,14-35-14,"Rabi, Kharif, Zaid, Summer"
22.54,58.92,51.76,Red,Maize,10,4,11,10-26-26,"Kharif, Rabi, Summer"
25.05,49.33,48.69,Loamy,Maize,19,1,23,DAP,"Kharif, Rabi, Summer"
32.94,50.95,43.98,Sandy,Barley,42,3,0,DAP,"Rabi, Kharif, Zaid, Summer"
29.86,65.84,66.44,Red,Barley,2,13,34,28-28,"Rabi, Kharif, Zaid, Summer"
29.41,52.87,50.35,Black,Cotton,7,6,31,17-17-17,Kharif
25.8,57.61,40.46,Red,Barley,2,17,17,DAP,"Rabi, Kharif, Zaid, Summer"
30.71,56.3,70.0,Black,Maize,2,8,27,10-26-26,"Kharif, Rabi, Summer"
24.99,65.8,51.83,Black,Barley,12,12,25,10-26-26,"Rabi, Kharif, Zaid, Summer"
39.26,60.36,29.14,Loamy,Maize,14,0,40,17-17-17,"Kharif, Rabi, Summer"
32.1,50.44,47.36,Red,Pulses,10,4,32,Urea,"Rabi, Kharif"
28.35,59.56,34.46,Red,Pulses,45,3,0,10-26-26,"Rabi, Kharif"
26.57,54.52,46.1,Black,Wheat,39,0,0,DAP,Rabi
33.83,56.31,25.41,Sandy,Maize,18,0,23,20-20,"Kharif, Rabi, Summer"
23.69,59.77,47.95,Clayey,Pulses,39,1,0,DAP,"Rabi, Kharif"
25.24,46.57,36.23,Loamy,Maize,32,0,0,Urea,"Kharif, Rabi, Summer"
26.8,60.69,60.28,Loamy,Wheat,15,0,11,17-17-17,Rabi
34.18,58.31,46.39,Sandy,Maize,36,0,0,28-28,"Kharif, Rabi, Summer"
39.42,76.38,57.33,Black,Maize,13,3,43,17-17-17,"Kharif, Rabi, Summer"
29.78,59.94,29.17,Sandy,Pulses,22,0,19,17-17-17,"Rabi, Kharif"
27.49,63.32,26.02,Red,Pulses,13,0,38,Urea,"Rabi, Kharif"
29.14,58.46,36.98,Loamy,Barley,40,0,3,10-26-26,"Rabi, Kharif, Zaid, Summer"
32.52,57.58,57.94,Clayey,Maize,42,0,0,17-17-17,"Kharif, Rabi, Summer"
25.33,53.26,27.11,Red,Pulses,12,3,38,10-26-26,"Rabi, Kharif"
27.83,53.2,58.73,Loamy,Pulses,14,0,32,17-17-17,"Rabi, Kharif"
37.81,73.97,40.95,Black,Maize,13,2,36,17-17-17,"Kharif, Rabi, Summer"
30.98,66.44,29.27,Sandy,Cotton,35,4,0,17-17-17,Kharif
35.69,58.61,58.14,Red,Maize,14,9,10,20-20,"Kharif, Rabi, Summer"
24.22,50.03,55.39,Clayey,Barley,9,0,37,20-20,"Rabi, Kharif, Zaid, Summer"
31.43,64.88,54.37,Sandy,Barley,1,8,27,28-28,"Rabi, Kharif, Zaid, Summer"
31.14,61.27,45.36,Black,Barley,14,1,17,17-17-17,"Rabi, Kharif, Zaid, Summer"
30.39,67.95,35.69,Sandy,Wheat,20,0,18,DAP,Rabi
30.6,56.63,35.82,Black,Pulses,1,23,25,10-26-26,"Rabi, Kharif"
25.64,56.54,49.67,Red,Maize,12,12,22,28-28,"Kharif, Rabi, Summer"
33.35,59.4,66.69,Loamy,Pulses,32,2,4,10-26-26,"Rabi, Kharif"
23.15,58.66,63.44,Loamy,Pulses,37,1,2,17-17-17,"Rabi, Kharif"
34.48,70.08,59.13,Clayey,Pulses,25,4,18,17-17-17,"Rabi, Kharif"
39.9,73.93,32.55,Black,Wheat,9,9,27,17-17-17,Rabi
32.98,58.76,28.59,Clayey,Cotton,13,10,31,10-26-26,Kharif
23.98,48.21,35.49,Black,Maize,35,3,1,20-20,"Kharif, Rabi, Summer"
27.53,47.05,22.75,Clayey,Cotton,9,0,8,28-28,Kharif
33.4,58.26,40.56,Red,Barley,14,2,32,20-20,"Rabi, Kharif, Zaid, Summer"
31.02,54.58,45.71,Red,Barley,11,0,12,10-26-26,"Rabi, Kharif, Zaid, Summer"
34.33,69.34,32.53,Loamy,Maize,44,4,4,14-35-14,"Kharif, Rabi, Summer"
30.88,66.31,38.96,Clayey,Maize,24,0,24,20-20,"Kharif, Rabi, Summer"
29.67,64.78,21.0,Black,Barley,12,0,42,Urea,"Rabi, Kharif, Zaid, Summer"
30.52,62.11,23.07,Black,Pulses,33,1,4,28-28,"Rabi, Kharif"
26.59,52.55,41.35,Sandy,Maize,7,0,46,17-17-17,"Kharif, Rabi, Summer"
32.95,59.16,69.03,Clayey,Cotton,33,1,0,20-20,Kharif
35.74,66.71,37.68,Sandy,Pulses,10,9,32,DAP,"Rabi, Kharif"
33.8,70.5,42.98,Sandy,Cotton,7,4,32,20-20,Kharif
32.56,71.98,46.27,Loamy,Wheat,20,1,21,14-35-14,Rabi
29.64,49.17,34.47,Clayey,Wheat,19,0,16,17-17-17,Rabi
35.51,53.67,32.47,Clayey,Pulses,33,0,0,DAP,"Rabi, Kharif"
40.0,65.13,40.28,Loamy,Barley,9,0,39,Urea,"Rabi, Kharif, Zaid, Summer"
27.91,62.4,41.2,Red,Pulses,8,16,17,28-28,"Rabi, Kharif"
23.03,49.38,40.47,Black,Wheat,23,0,18,10-26-26,Rabi
33.87,61.94,45.99,Loamy,Cotton,10,19,16,14-35-14,Kharif
33.97,66.11,59.93,Clayey,Wheat,36,0,0,14-35-14,Rabi
32.8,46.19,20.0,Red,Maize,8,6,28,DAP,"Kharif, Rabi, Summer"
29.46,43.41,40.69,Black,Wheat,18,0,20,10-26-26,Rabi
28.67,61.38,48.54,Black,Maize,24,0,24,14-35-14,"Kharif, Rabi, Summer"
22.28,43.79,63.73,Clayey,Maize,11,3,6,28-28,"Kharif, Rabi, Summer"
27.73,61.49,20.0,Clayey,Maize,14,0,35,Urea,"Kharif, Rabi, Summer"
27.63,56.77,28.61,Clayey,Cotton,37,0,4,10-26-26,Kharif
34.12,58.21,42.94,Sandy,Pulses,11,2,39,10-26-26,"Rabi, Kharif"
25.45,45.61,41.12,Clayey,Maize,0,17,19,10-26-26,"Kharif, Rabi, Summer"
39.89,63.45,47.15,Sandy,Barley,12,14,19,17-17-17,"Rabi, Kharif, Zaid, Summer"
22.85,56.83,57.72,Red,Cotton,9,4,14,28-28,Kharif
33.18,56.59,53.96,Black,Pulses,3,12,25,20-20,"Rabi, Kharif"
32.8,44.88,49.08,Red,Pulses,34,0,1,DAP,"Rabi, Kharif"
25.71,51.75,70.0,Black,Wheat,18,3,38,14-35-14,Rabi
37.03,70.38,61.08,Black,Cotton,6,6,29,Urea,Kharif
34.73,68.13,39.85,Sandy,Barley,24,0,21,20-20,"Rabi, Kharif, Zaid, Summer"
35.89,52.9,44.55,Red,Barley,20,0,19,20-20,"Rabi, Kharif, Zaid, Summer"
26.14,57.83,37.34,Sandy,Maize,38,0,0,14-35-14,"Kharif, Rabi, Summer"
34.08,62.7,32.05,Black,Maize,21,1,18,DAP,"Kharif, Rabi, Summer"
31.49,47.25,30.78,Loamy,Cotton,35,0,0,17-17-17,Kharif
25.74,52.83,35.38,Red,Maize,7,17,13,14-35-14,"Kharif, Rabi, Summer"
40.0,63.46,40.95,Red,Maize,11,1,35,Urea,"Kharif, Rabi, Summer"
30.4,44.22,31.39,Loamy,Maize,44,2,0,28-28,"Kharif, Rabi, Summer"
26.5,57.72,35.19,Red,Pulses,16,0,8,28-28,"Rabi, Kharif"
29.16,51.64,30.31,Clayey,Maize,18,0,32,28-28,"Kharif, Rabi, Summer"
32.83,69.35,43.35,Red,Pulses,25,0,32,20-20,"Rabi, Kharif"
32.97,44.31,46.49,Red,Maize,33,2,0,DAP,"Kharif, Rabi, Summer"
33.07,62.75,57.16,Clayey,Pulses,7,11,27,DAP,"Rabi, Kharif"
30.64,61.94,52.25,Red,Pulses,14,13,9,20-20,"Rabi, Kharif"
25.13,69.36,50.28,Clayey,Barley,9,2,8,DAP,"Rabi, Kharif, Zaid, Summer"
37.11,61.41,60.83,Sandy,Maize,8,13,16,14-35-14,"Kharif, Rabi, Summer"
30.01,67.64,26.5,Red,Wheat,38,2,3,28-28,Rabi
21.44,57.52,58.64,Black,Cotton,7,0,5,28-28,Kharif
30.58,53.33,39.94,Red,Cotton,14,1,16,28-28,Kharif
38.18,72.68,52.23,Clayey,Barley,42,0,0,14-35-14,"Rabi, Kharif, Zaid, Summer"
28.94,58.91,26.54,Clayey,Maize,32,0,3,Urea,"Kharif, Rabi, Summer"
28.86,52.28,28.12,Red,Wheat,13,0,40,10-26-26,Rabi
38.21,60.25,49.83,Black,Barley,13,4,38,17-17-17,"Rabi, Kharif, Zaid, Summer"
26.84,45.54,50.57,Loamy,Barley,12,14,17,17-17-17,"Rabi, Kharif, Zaid, Summer"
33.62,58.44,32.87,Clayey,Cotton,27,3,20,28-28,Kharif
40.0,72.84,61.46,Loamy,Cotton,13,0,37,28-28,Kharif
38.79,66.25,48.58,Black,Cotton,38,0,0,DAP,Kharif
25.12,58.53,38.28,Sandy,Maize,37,0,4,20-20,"Kharif, Rabi, Summer"
25.87,58.43,64.21,Loamy,Barley,5,4,29,28-28,"Rabi, Kharif, Zaid, Summer"
23.42,55.62,26.64,Sandy,Pulses,12,16,10,20-20,"Rabi, Kharif"
27.98,63.97,45.35,Loamy,Barley,12,17,18,17-17-17,"Rabi, Kharif, Zaid, Summer"
29.25,42.98,64.69,Black,Barley,10,11,16,28-28,"Rabi, Kharif, Zaid, Summer"
29.23,44.55,33.21,Clayey,Barley,12,9,30,14-35-14,"Rabi, Kharif, Zaid, Summer"
33.14,49.95,36.02,Clayey,Barley,5,2,27,DAP,"Rabi, Kharif, Zaid, Summer"
27.68,68.09,32.86,Red,Barley,44,4,1,10-26-26,"Rabi, Kharif, Zaid, Summer"
36.56,56.18,45.38,Loamy,Wheat,24,0,14,10-26-26,Rabi
30.88,44.61,40.83,Clayey,Barley,4,13,17,Urea,"Rabi, Kharif, Zaid, Summer"
30.02,44.98,45.58,Loamy,Barley,21,0,22,28-28,"Rabi, Kharif, Zaid, Summer"
39.16,66.36,55.82,Clayey,Maize,14,16,20,17-17-17,"Kharif, Rabi, Summer"
32.33,57.56,43.39,Red,Maize,15,0,39,DAP,"Kharif, Rabi, Summer"
26.95,60.35,33.66,Sandy,Pulses,7,9,9,10-26-26,"Rabi, Kharif"
27.97,47.42,60.83,Clayey,Maize,13,3,18,DAP,"Kharif, Rabi, Summer"
38.35,71.0,65.66,Clayey,Maize,16,0,35,Urea,"Kharif, Rabi, Summer"
33.14,50.91,52.07,Red,Maize,16,0,38,14-35-14,"Kharif, Rabi, Summer"
31.52,62.74,54.75,Sandy,Maize,33,0,3,DAP,"Kharif, Rabi, Summer"
36.86,57.94,35.72,Loamy,Cotton,7,9,35,Urea,Kharif
29.44,68.03,20.57,Clayey,Barley,41,0,4,10-26-26,"Rabi, Kharif, Zaid, Summer"
38.82,63.69,51.13,Sandy,Wheat,4,23,20,28-28,Rabi
28.68,58.87,64.36,Red,Barley,8,16,12,14-35-14,"Rabi, Kharif, Zaid, Summer"
36.07,68.41,54.45,Clayey,Maize,16,9,9,28-28,"Kharif, Rabi, Summer"
23.48,47.79,30.27,Clayey,Pulses,14,14,7,10-26-26,"Rabi, Kharif"
27.05,69.98,52.83,Loamy,Cotton,8,3,11,DAP,Kharif
31.34,52.86,27.31,Red,Pulses,34,0,1,DAP,"Rabi, Kharif"
30.97,55.28,50.63,Sandy,Cotton,11,0,36,20-20,Kharif
26.8,54.9,42.04,Sandy,Pulses,14,4,44,Urea,"Rabi, Kharif"
28.23,66.99,61.65,Red,Maize,8,0,34,28-28,"Kharif, Rabi, Summer"
25.96,52.8,57.24,Red,Wheat,18,0,21,17-17-17,Rabi
30.27,58.16,31.73,Red,Maize,11,8,12,20-20,"Kharif, Rabi, Summer"
32.92,63.87,70.0,Sandy,Wheat,9,5,32,17-17-17,Rabi
37.04,63.94,35.24,Sandy,Barley,6,16,22,28-28,"Rabi, Kharif, Zaid, Summer"
29.99,45.6,70.0,Clayey,Barley,32,0,3,28-28,"Rabi, Kharif, Zaid, Summer"
26.87,55.79,38.33,Clayey,Maize,17,0,22,10-26-26,"Kharif, Rabi, Summer"
22.21,46.25,51.97,Loamy,Barley,9,0,9,28-28,"Rabi, Kharif, Zaid, Summer"
26.15,60.28,36.97,Sandy,Barley,8,14,20,14-35-14,"Rabi, Kharif, Zaid, Summer"
25.31,65.02,24.18,Clayey,Barley,10,18,17,17-17-17,"Rabi, Kharif, Zaid, Summer"
35.45,74.57,35.05,Black,Wheat,12,0,36,Urea,Rabi
30.16,43.34,25.27,Clayey,Pulses,9,0,44,10-26-26,"Rabi, Kharif"
27.64,53.33,51.15,Red,Cotton,11,1,34,10-26-26,Kharif
33.6,55.53,49.42,Black,Barley,6,18,22,10-26-26,"Rabi, Kharif, Zaid, Summer"
38.22,70.16,57.22,Clayey,Maize,7,0,9,Urea,"Kharif, Rabi, Summer"
30.18,51.81,29.94,Loamy,Barley,11,11,27,20-20,"Rabi, Kharif, Zaid, Summer"
36.38,70.01,60.43,Loamy,Maize,40,2,4,DAP,"Kharif, Rabi, Summer"
28.98,50.38,56.54,Loamy,Barley,12,0,11,14-35-14,"Rabi, Kharif, Zaid, Summer"
27.21,57.02,67.38,Red,Maize,40,0,4,28-28,"Kharif, Rabi, Summer"
29.16,52.87,32.38,Loamy,Cotton,8,0,14,17-17-17,Kharif
21.05,42.39,70.0,Black,Barley,12,3,8,Urea,"Rabi, Kharif, Zaid, Summer"
30.04,44.38,31.72,Sandy,Wheat,16,0,14,20-20,Rabi
26.62,52.74,33.14,Red,Maize,15,3,45,28-28,"Kharif, Rabi, Summer"
29.37,46.93,59.62,Sandy,Cotton,12,0,4,20-20,Kharif
23.62,47.19,34.46,Loamy,Pulses,15,1,42,DAP,"Rabi, Kharif"
27.88,43.64,55.1,Red,Barley,5,0,17,DAP,"Rabi, Kharif, Zaid, Summer"
32.45,66.79,49.1,Red,Cotton,14,3,11,14-35-14,Kharif
26.98,68.44,39.49,Loamy,Pulses,36,0,3,20-20,"Rabi, Kharif"
24.19,50.1,34.02,Black,Pulses,15,0,40,28-28,"Rabi, Kharif"
30.92,56.11,55.05,Clayey,Barley,13,0,11,28-28,"Rabi, Kharif, Zaid, Summer"
32.75,69.48,55.67,Clayey,Cotton,21,4,17,Urea,Kharif
38.36,75.41,34.95,Red,Wheat,11,13,34,20-20,Rabi
24.05,53.45,32.5,Loamy,Cotton,17,19,13,14-35-14,Kharif
29.68,62.09,51.54,Clayey,Wheat,13,3,34,DAP,Rabi
28.58,61.21,35.39,Sandy,Wheat,17,3,10,Urea,Rabi
30.2,51.36,29.87,Loamy,Maize,33,0,0,DAP,"Kharif, Rabi, Summer"
40.0,73.73,30.74,Red,Cotton,12,0,38,10-26-26,Kharif
26.79,49.37,43.82,Red,Pulses,5,0,16,17-17-17,"Rabi, Kharif"
25.77,47.79,44.15,Sandy,Maize,33,4,0,17-17-17,"Kharif, Rabi, Summer"
31.83,62.84,55.56,Black,Cotton,9,15,15,14-35-14,Kharif
26.57,60.41,53.33,Red,Maize,8,8,18,Urea,"Kharif, Rabi, Summer"
27.01,52.69,27.55,Sandy,Cotton,18,0,36,DAP,Kharif
26.5,59.39,29.76,Black,Cotton,9,4,10,DAP,Kharif
29.85,48.0,20.0,Red,Barley,5,5,26,17-17-17,"Rabi, Kharif, Zaid, Summer"
27.44,49.87,29.06,Black,Pulses,43,3,0,14-35-14,"Rabi, Kharif"
37.45,74.47,28.23,Red,Cotton,10,2,28,Urea,Kharif
26.17,55.85,65.64,Loamy,Maize,9,9,32,20-20,"Kharif, Rabi, Summer"
30.57,51.96,42.72,Sandy,Wheat,23,1,22,DAP,Rabi
26.45,51.02,41.39,Loamy,Barley,14,0,11,14-35-14,"Rabi, Kharif, Zaid, Summer"
27.91,56.12,55.18,Sandy,Barley,32,0,1,Urea,"Rabi, Kharif, Zaid, Summer"
29.04,45.29,36.71,Clayey,Cotton,9,4,33,28-28,Kharif
26.81,64.56,70.0,Clayey,Pulses,9,16,10,14-35-14,"Rabi, Kharif"
26.37,58.84,50.54,Clayey,Barley,13,10,25,28-28,"Rabi, Kharif, Zaid, Summer"
22.49,47.55,30.52,Black,Wheat,40,0,0,17-17-17,Rabi
31.89,62.35,27.3,Black,Cotton,8,0,43,14-35-14,Kharif
30.73,70.83,42.3,Clayey,Wheat,11,1,12,28-28,Rabi
28.49,56.61,36.96,Red,Barley,6,0,12,Urea,"Rabi, Kharif, Zaid, Summer"
29.38,53.5,37.11,Clayey,Barley,9,1,3,14-35-14,"Rabi, Kharif, Zaid, Summer"
22.8,50.13,24.57,Sandy,Maize,11,3,44,14-35-14,"Kharif, Rabi, Summer"
31.75,46.07,32.2,Red,Pulses,39,3,3,20-20,"Rabi, Kharif"
28.62,60.33,42.04,Sandy,Wheat,12,0,12,20-20,Rabi
24.72,49.17,70.0,Loamy,Barley,16,0,33,28-28,"Rabi, Kharif, Zaid, Summer"
30.52,69.57,57.08,Red,Barley,8,0,11,28-28,"Rabi, Kharif, Zaid, Summer"
30.23,51.35,46.67,Black,Maize,38,0,0,28-28,"Kharif, Rabi, Summer"
27.91,58.92,33.61,Red,Cotton,24,0,24,14-35-14,Kharif
27.32,55.2,41.01,Black,Barley,10,2,40,28-28,"Rabi, Kharif, Zaid, Summer"
23.91,44.08,34.26,Red,Maize,16,0,17,14-35-14,"Kharif, Rabi, Summer"
27.49,50.47,40.81,Clayey,Wheat,32,2,0,Urea,Rabi
26.96,57.09,63.16,Black,Cotton,13,4,41,DAP,Kharif
32.7,66.93,54.09,Black,Barley,9,8,34,28-28,"Rabi, Kharif, Zaid, Summer"
38.32,58.04,29.6,Black,Barley,4,13,32,14-35-14,"Rabi, Kharif, Zaid, Summer"
28.23,63.31,41.67,Loamy,Cotton,17,0,15,DAP,Kharif
22.8,50.11,38.86,Loamy,Cotton,18,0,16,10-26-26,Kharif
25.57,54.15,30.23,Red,Barley,43,0,3,DAP,"Rabi, Kharif, Zaid, Summer"
29.5,46.63,46.49,Clayey,Cotton,27,4,16,17-17-17,Kharif
28.04,63.25,67.45,Black,Maize,14,2,35,Urea,"Kharif, Rabi, Summer"
29.12,44.13,29.35,Red,Pulses,14,3,10,DAP,"Rabi, Kharif"
21.31,57.18,24.62,Red,Cotton,22,0,16,10-26-26,Kharif
27.97,47.17,23.87,Clayey,Pulses,7,0,10,17-17-17,"Rabi, Kharif"
33.96,74.09,54.5,Black,Pulses,33,2,0,Urea,"Rabi, Kharif"
30.16,48.47,29.99,Black,Cotton,11,0,12,DAP,Kharif
32.45,57.39,37.81,Loamy,Wheat,38,0,0,20-20,Rabi
20.25,57.16,58.47,Sandy,Maize,10,13,13,28-28,"Kharif, Rabi, Summer"
29.45,64.13,38.78,Loamy,Cotton,18,4,22,17-17-17,Kharif
33.61,71.46,47.12,Loamy,Pulses,20,0,20,DAP,"Rabi, Kharif"
27.8,66.95,64.26,Clayey,Wheat,14,11,34,10-26-26,Rabi
22.94,62.54,60.3,Sandy,Maize,7,3,19,Urea,"Kharif, Rabi, Summer"
21.09,58.26,53.18,Sandy,Pulses,25,0,22,DAP,"Rabi, Kharif"
29.06,51.8,55.09,Sandy,Barley,15,4,37,Urea,"Rabi, Kharif, Zaid, Summer"
30.52,56.23,50.8,Red,Pulses,35,2,2,20-20,"Rabi, Kharif"
34.08,50.64,63.2,Sandy,Cotton,9,5,28,DAP,Kharif
35.58,59.73,38.2,Red,Pulses,11,0,40,10-26-26,"Rabi, Kharif"
21.26,40.17,21.0,Loamy,Wheat,13,10,12,14-35-14,Rabi
23.21,54.01,47.49,Loamy,Wheat,11,14,19,DAP,Rabi
30.01,73.84,51.09,Clayey,Barley,38,1,0,28-28,"Rabi, Kharif, Zaid, Summer"
31.0,66.62,40.41,Black,Maize,8,0,10,17-17-17,"Kharif, Rabi, Summer"
32.4,63.31,54.7,Red,Barley,36,0,0,14-35-14,"Rabi, Kharif, Zaid, Summer"
29.03,60.03,35.31,Loamy,Maize,33,2,3,10-26-26,"Kharif, Rabi, Summer"
32.36,59.53,47.64,Red,Barley,8,4,14,10-26-26,"Rabi, Kharif, Zaid, Summer"
30.19,57.73,35.0,Loamy,Barley,6,10,25,28-28,"Rabi, Kharif, Zaid, Summer"
29.96,55.46,24.12,Loamy,Cotton,8,19,16,Urea,Kharif
36.83,69.28,25.17,Red,Wheat,17,0,28,28-28,Rabi
26.95,60.64,35.66,Red,Barley,35,4,3,Urea,"Rabi, Kharif, Zaid, Summer"
31.23,44.6,25.08,Red,Maize,17,3,12,DAP,"Kharif, Rabi, Summer"
33.78,51.39,47.6,Black,Cotton,9,9,34,28-28,Kharif
26.34,51.73,64.26,Red,Maize,6,4,10,14-35-14,"Kharif, Rabi, Summer"
36.97,62.88,35.83,Clayey,Maize,39,0,0,20-20,"Kharif, Rabi, Summer"
37.09,64.38,48.85,Black,Maize,9,9,13,Urea,"Kharif, Rabi, Summer"
24.48,64.2,53.94,Red,Pulses,10,4,33,10-26-26,"Rabi, Kharif"
25.66,59.28,49.09,Black,Barley,10,0,17,10-26-26,"Rabi, Kharif, Zaid, Summer"
21.42,48.7,23.99,Sandy,Wheat,15,15,14,28-28,Rabi
27.59,55.45,46.99,Sandy,Wheat,27,3,24,28-28,Rabi
38.93,73.79,39.95,Red,Maize,17,3,12,10-26-26,"Kharif, Rabi, Summer"
30.46,57.4,50.66,Red,Cotton,10,6,25,Urea,Kharif
37.77,68.79,52.51,Black,Pulses,40,0,1,17-17-17,"Rabi, Kharif"
28.96,44.12,38.64,Sandy,Barley,38,3,1,20-20,"Rabi, Kharif, Zaid, Summer"
