Temparature,Humidity,Soil Type,Crop Type,Suitable Season
26.17,55.85,Loamy,Maize,"Kharif, Rabi, Summer"
30.57,51.96,Sandy,Wheat,Rabi
26.45,51.02,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
27.91,56.12,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
29.04,45.29,Clayey,Cotton,Kharif
26.81,64.56,Clayey,Pulses,"Rabi, Kharif"
26.37,58.84,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
22.49,47.55,Black,Wheat,Rabi
31.89,62.35,Black,Cotton,Kharif
30.73,70.83,Clayey,Wheat,Rabi
28.49,56.61,Red,Barley,"Rabi, Kharif, Zaid, Summer"
29.38,53.5,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
22.8,50.13,Sandy,Maize,"Kharif, Rabi, Summer"
31.75,46.07,Red,Pulses,"Rabi, Kharif"
28.62,60.33,Sandy,Wheat,Rabi
24.72,49.17,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
30.52,69.57,Red,Barley,"Rabi, Kharif, Zaid, Summer"
30.23,51.35,Black,Maize,"Kharif, Rabi, Summer"
27.91,58.92,Red,Cotton,Kharif
27.32,55.2,Black,Barley,"Rabi, Kharif, Zaid, Summer"
23.91,44.08,Red,Maize,"Kharif, Rabi, Summer"
27.49,50.47,Clayey,Wheat,Rabi
26.96,57.09,Black,Cotton,Kharif
32.7,66.93,Black,Barley,"Rabi, Kharif, Zaid, Summer"
38.32,58.04,Black,Barley,"Rabi, Kharif, Zaid, Summer"
28.23,63.31,Loamy,Cotton,Kharif
22.8,50.11,Loamy,Cotton,Kharif
25.57,54.15,Red,Barley,"Rabi, Kharif, Zaid, Summer"
29.5,46.63,Clayey,Cotton,Kharif
28.04,63.25,Black,Maize,"Kharif, Rabi, Summer"
29.12,44.13,Red,Pulses,"Rabi, Kharif"
21.31,57.18,Red,Cotton,Kharif
27.97,47.17,Clayey,Pulses,"Rabi, Kharif"
33.96,74.09,Black,Pulses,"Rabi, Kharif"
30.16,48.47,Black,Cotton,Kharif
32.45,57.39,Loamy,Wheat,Rabi
20.25,57.16,Sandy,Maize,"Kharif, Rabi, Summer"
29.45,64.13,Loamy,Cotton,Kharif
33.61,71.46,Loamy,Pulses,"Rabi, Kharif"
27.8,66.95,Clayey,Wheat,Rabi
22.94,62.54,Sandy,Maize,"Kharif, Rabi, Summer"
21.09,58.26,Sandy,Pulses,"Rabi, Kharif"
29.06,51.8,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
30.52,56.23,Red,Pulses,"Rabi, Kharif"
34.08,50.64,Sandy,Cotton,Kharif
35.58,59.73,Red,Pulses,"Rabi, Kharif"
21.26,40.17,Loamy,Wheat,Rabi
23.21,54.01,Loamy,Wheat,Rabi
30.01,73.84,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
31.0,66.62,Black,Maize,"Kharif, Rabi, Summer"
32.4,63.31,Red,Barley,"Rabi, Kharif, Zaid, Summer"
29.03,60.03,Loamy,Maize,"Kharif, Rabi, Summer"
32.36,59.53,Red,Barley,"Rabi, Kharif, Zaid, Summer"
30.19,57.73,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
29.96,55.46,Loamy,Cotton,Kharif
36.83,69.28,Red,Wheat,Rabi
26.95,60.64,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.23,44.6,Red,Maize,"Kharif, Rabi, Summer"
33.78,51.39,Black,Cotton,Kharif
26.34,51.73,Red,Maize,"Kharif, Rabi, Summer"
36.97,62.88,Clayey,Maize,"Kharif, Rabi, Summer"
37.09,64.38,Black,Maize,"Kharif, Rabi, Summer"
24.48,64.2,Red,Pulses,"Rabi, Kharif"
25.66,59.28,Black,Barley,"Rabi, Kharif, Zaid, Summer"
21.42,48.7,Sandy,Wheat,Rabi
27.59,55.45,Sandy,Wheat,Rabi
38.93,73.79,Red,Maize,"Kharif, Rabi, Summer"
30.46,57.4,Red,Cotton,Kharif
37.77,68.79,Black,Pulses,"Rabi, Kharif"
28.96,44.12,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
30.78,67.39,Black,Pulses,"Rabi, Kharif"
32.45,58.34,Red,Pulses,"Rabi, Kharif"
32.23,60.35,Black,Pulses,"Rabi, Kharif"
20.85,58.5,Black,Barley,"Rabi, Kharif, Zaid, Summer"
30.07,53.75,Sandy,Pulses,"Rabi, Kharif"
28.08,63.94,Red,Pulses,"Rabi, Kharif"
35.21,54.52,Sandy,Maize,"Kharif, Rabi, Summer"
32.16,62.99,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.59,52.6,Red,Barley,"Rabi, Kharif, Zaid, Summer"
30.47,71.93,Clayey,Wheat,Rabi
33.94,69.58,Red,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,61.0,Red,Maize,"Kharif, Rabi, Summer"
30.63,52.83,Clayey,Pulses,"Rabi, Kharif"
32.25,54.93,Red,Cotton,Kharif
31.06,58.28,Red,Pulses,"Rabi, Kharif"
23.05,52.71,Loamy,Cotton,Kharif
37.04,63.65,Clayey,Maize,"Kharif, Rabi, Summer"
38.43,57.96,Clayey,Cotton,Kharif
40.0,74.57,Sandy,Wheat,Rabi
33.61,58.4,Black,Pulses,"Rabi, Kharif"
34.14,73.42,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,77.82,Red,Wheat,Rabi
27.95,53.87,Clayey,Maize,"Kharif, Rabi, Summer"
39.18,73.57,Red,Maize,"Kharif, Rabi, Summer"
27.3,49.58,Clayey,Maize,"Kharif, Rabi, Summer"
32.94,51.34,Clayey,Maize,"Kharif, Rabi, Summer"
32.4,61.14,Black,Wheat,Rabi
32.91,58.24,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
30.55,64.61,Sandy,Pulses,"Rabi, Kharif"
31.55,43.6,Red,Cotton,Kharif
33.19,68.69,Black,Pulses,"Rabi, Kharif"
29.76,65.67,Red,Pulses,"Rabi, Kharif"
29.43,66.72,Black,Wheat,Rabi
28.46,63.35,Sandy,Maize,"Kharif, Rabi, Summer"
23.17,50.04,Clayey,Wheat,Rabi
23.79,58.36,Red,Barley,"Rabi, Kharif, Zaid, Summer"
24.47,49.03,Clayey,Cotton,Kharif
33.78,59.21,Black,Wheat,Rabi
29.68,59.22,Red,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,65.25,Black,Pulses,"Rabi, Kharif"
28.53,50.93,Red,Cotton,Kharif
25.65,61.88,Black,Wheat,Rabi
28.12,57.98,Black,Wheat,Rabi
28.17,63.82,Red,Wheat,Rabi
25.59,61.86,Sandy,Cotton,Kharif
28.77,60.04,Red,Maize,"Kharif, Rabi, Summer"
27.56,44.94,Sandy,Cotton,Kharif
31.71,69.4,Loamy,Cotton,Kharif
30.16,60.67,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
28.65,60.71,Sandy,Pulses,"Rabi, Kharif"
35.76,59.0,Black,Cotton,Kharif
28.83,56.35,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,63.6,Black,Pulses,"Rabi, Kharif"
22.96,56.23,Clayey,Cotton,Kharif
29.52,62.66,Loamy,Wheat,Rabi
32.92,58.25,Clayey,Maize,"Kharif, Rabi, Summer"
37.61,60.04,Red,Maize,"Kharif, Rabi, Summer"
23.7,42.61,Black,Pulses,"Rabi, Kharif"
27.28,53.74,Sandy,Cotton,Kharif
38.56,64.33,Clayey,Wheat,Rabi
38.58,73.91,Clayey,Wheat,Rabi
27.56,59.15,Sandy,Pulses,"Rabi, Kharif"
30.47,57.1,Sandy,Wheat,Rabi
29.88,58.26,Red,Maize,"Kharif, Rabi, Summer"
27.71,44.46,Black,Wheat,Rabi
24.47,59.99,Sandy,Wheat,Rabi
31.42,61.64,Red,Maize,"Kharif, Rabi, Summer"
24.66,55.05,Loamy,Pulses,"Rabi, Kharif"
29.19,57.91,Black,Maize,"Kharif, Rabi, Summer"
28.72,60.25,Black,Wheat,Rabi
26.53,50.82,Black,Maize,"Kharif, Rabi, Summer"
34.81,72.24,Red,Maize,"Kharif, Rabi, Summer"
33.3,71.48,Black,Wheat,Rabi
33.71,68.66,Red,Cotton,Kharif
29.25,74.15,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
23.17,50.72,Red,Maize,"Kharif, Rabi, Summer"
29.97,50.7,Clayey,Wheat,Rabi
29.27,66.78,Loamy,Maize,"Kharif, Rabi, Summer"
27.42,44.23,Red,Barley,"Rabi, Kharif, Zaid, Summer"
34.42,59.76,Loamy,Maize,"Kharif, Rabi, Summer"
29.88,70.26,Clayey,Pulses,"Rabi, Kharif"
29.62,68.68,Clayey,Maize,"Kharif, Rabi, Summer"
32.64,55.94,Sandy,Wheat,Rabi
32.31,48.95,Loamy,Pulses,"Rabi, Kharif"
36.78,57.38,Clayey,Wheat,Rabi
36.08,75.9,Red,Cotton,Kharif
27.5,71.05,Black,Barley,"Rabi, Kharif, Zaid, Summer"
24.74,60.57,Black,Cotton,Kharif
25.02,47.4,Red,Wheat,Rabi
23.13,57.17,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
34.3,61.63,Black,Wheat,Rabi
36.18,59.14,Red,Maize,"Kharif, Rabi, Summer"
24.32,42.11,Loamy,Pulses,"Rabi, Kharif"
34.62,70.94,Sandy,Pulses,"Rabi, Kharif"
35.35,71.27,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
33.59,57.66,Loamy,Wheat,Rabi
31.05,66.1,Black,Wheat,Rabi
29.95,51.27,Black,Pulses,"Rabi, Kharif"
28.74,59.78,Red,Wheat,Rabi
29.69,64.42,Black,Wheat,Rabi
32.92,74.73,Loamy,Wheat,Rabi
40.0,71.69,Clayey,Pulses,"Rabi, Kharif"
29.82,57.59,Clayey,Wheat,Rabi
31.74,63.6,Red,Maize,"Kharif, Rabi, Summer"
25.58,56.58,Sandy,Maize,"Kharif, Rabi, Summer"
28.88,68.91,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
29.26,62.18,Black,Wheat,Rabi
27.83,54.18,Clayey,Wheat,Rabi
32.16,64.74,Black,Wheat,Rabi
28.7,50.97,Loamy,Maize,"Kharif, Rabi, Summer"
31.44,60.25,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
39.86,58.58,Black,Pulses,"Rabi, Kharif"
31.87,65.45,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
31.98,63.51,Sandy,Wheat,Rabi
29.3,52.52,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
28.2,46.6,Black,Pulses,"Rabi, Kharif"
26.86,63.11,Red,Wheat,Rabi
28.04,57.31,Clayey,Maize,"Kharif, Rabi, Summer"
26.14,57.9,Red,Cotton,Kharif
25.63,43.51,Loamy,Maize,"Kharif, Rabi, Summer"
36.52,68.56,Sandy,Pulses,"Rabi, Kharif"
23.28,56.67,Clayey,Maize,"Kharif, Rabi, Summer"
29.37,63.97,Sandy,Wheat,Rabi
29.21,62.99,Black,Pulses,"Rabi, Kharif"
28.72,54.05,Sandy,Wheat,Rabi
32.86,67.54,Clayey,Maize,"Kharif, Rabi, Summer"
25.52,48.3,Sandy,Wheat,Rabi
37.23,62.96,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
25.23,42.61,Clayey,Cotton,Kharif
31.22,60.38,Sandy,Wheat,Rabi
27.29,59.32,Clayey,Maize,"Kharif, Rabi, Summer"
36.39,71.0,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
31.27,60.81,Black,Pulses,"Rabi, Kharif"
27.91,45.32,Loamy,Wheat,Rabi
22.06,52.67,Clayey,Maize,"Kharif, Rabi, Summer"
33.9,52.87,Clayey,Cotton,Kharif
30.95,58.67,Black,Maize,"Kharif, Rabi, Summer"
28.93,43.63,Sandy,Cotton,Kharif
28.89,65.73,Black,Pulses,"Rabi, Kharif"
23.75,41.84,Loamy,Pulses,"Rabi, Kharif"
32.89,73.2,Red,Barley,"Rabi, Kharif, Zaid, Summer"
25.16,62.12,Loamy,Cotton,Kharif
31.23,56.4,Black,Maize,"Kharif, Rabi, Summer"
33.73,55.28,Sandy,Wheat,Rabi
29.48,62.99,Red,Pulses,"Rabi, Kharif"
29.55,69.77,Black,Maize,"Kharif, Rabi, Summer"
34.43,56.84,Clayey,Pulses,"Rabi, Kharif"
31.91,60.89,Sandy,Wheat,Rabi
22.52,49.65,Sandy,Wheat,Rabi
36.28,59.06,Black,Maize,"Kharif, Rabi, Summer"
27.91,59.9,Clayey,Cotton,Kharif
26.35,57.93,Loamy,Pulses,"Rabi, Kharif"
28.77,46.44,Sandy,Maize,"Kharif, Rabi, Summer"
27.5,46.3,Sandy,Maize,"Kharif, Rabi, Summer"
35.03,73.63,Loamy,Cotton,Kharif
37.17,56.02,Clayey,Wheat,Rabi
24.05,46.54,Black,Maize,"Kharif, Rabi, Summer"
20.72,56.64,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
33.49,64.59,Loamy,Cotton,Kharif
34.24,73.77,Red,Pulses,"Rabi, Kharif"
39.39,71.67,Black,Barley,"Rabi, Kharif, Zaid, Summer"
35.79,67.64,Red,Barley,"Rabi, Kharif, Zaid, Summer"
